topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12
0.0750706,0.001426713,0.0017731863,0.0022364678,0.0028315594,0.5229185,0.16153124,0.032144517,0.08930659,0.0047833524,0.1038981,0.002079144
0.012278491,0.0056758826,0.0070542553,0.4670963,0.354914,0.018427845,0.012595105,0.07060544,0.01163861,0.01902958,0.01241303,0.008271445
0.29145756,0.0068534794,0.008517828,0.0107432855,0.08275982,0.09140904,0.015208257,0.15441212,0.014053316,0.022977717,0.29162002,0.009987552
0.35101056,0.028644117,0.03560026,0.04490156,0.05684922,0.09299863,0.063562915,0.06727453,0.058735833,0.09603537,0.06264405,0.041742973
0.09022353,0.0073626656,0.009150669,0.011541469,0.16320461,0.02390431,0.3878185,0.017292203,0.015097422,0.173277,0.09039804,0.010729587
0.022662362,0.010475954,0.013020011,0.016421758,0.44363937,0.0340122,0.023246735,0.024604177,0.12719335,0.24654683,0.022910679,0.015266572
0.22242734,0.2013126,0.02255907,0.02845309,0.036024045,0.058931097,0.04027836,0.04263033,0.03721955,0.06085541,0.22285756,0.026451563
0.008764565,0.044935167,0.00503543,0.0063510397,0.4986446,0.013154063,0.008990569,0.21393374,0.049191445,0.1362345,0.008860601,0.0059042773
0.007807026,0.0036088936,0.11373646,0.042074233,0.40775004,0.0117169665,0.0080083385,0.37264648,0.0074001714,0.012099568,0.00789257,0.005259228
0.017205786,0.24873056,0.009885092,0.012467776,0.015785271,0.025822846,0.017649457,0.33971602,0.016309125,0.26744303,0.017394315,0.011590733
0.048070513,0.022221185,0.027617538,0.03483319,0.49256614,0.07214535,0.049310062,0.05218942,0.04556537,0.07450115,0.048597235,0.032382853
0.028738337,0.6835562,0.016510788,0.020824572,0.026365688,0.043131165,0.029479384,0.03120077,0.027240667,0.044539552,0.02905323,0.01935967
0.46431956,0.0034820864,0.0043277014,0.0054584024,0.006910804,0.011305262,0.3942389,0.043315593,0.007140148,0.01167442,0.042752694,0.005074432
0.017205786,0.007953586,0.571698,0.012467776,0.015785271,0.025822846,0.017649457,0.018680058,0.2570861,0.026666055,0.017394315,0.011590733
0.0041659484,0.021358458,0.0023934266,0.04188415,0.0038220063,0.2394447,0.2568984,0.0045229066,0.0039488445,0.045321908,0.37343284,0.0028064044
0.4995239,0.0030529893,0.06540933,0.03559323,0.0060591865,0.102334514,0.0067747557,0.25363007,0.0062602684,0.010235783,0.0066768196,0.0044491105
0.08345966,0.06848136,0.001654116,0.028946469,0.002641419,0.35350338,0.25812507,0.12399663,0.04301935,0.01789224,0.016340757,0.0019395284
0.11294506,0.0034820864,0.0043277014,0.0054584024,0.006910804,0.08158016,0.18341419,0.008178145,0.2531023,0.04681187,0.28871486,0.005074432
0.0075327074,0.0034820864,0.03946515,0.0054584024,0.042048253,0.57350445,0.18341419,0.113590494,0.007140148,0.01167442,0.0076152454,0.005074432
0.07396234,0.025290096,0.025843848,0.0035744477,0.004525556,0.2375017,0.5342864,0.0053554773,0.07370527,0.0076450217,0.0049868613,0.0033230039
0.16574806,0.0031500338,0.003915011,0.004937888,0.006251788,0.35988128,0.38843092,0.007398275,0.006459262,0.010561145,0.03867579,0.004590533
0.22242734,0.01815112,0.02255907,0.02845309,0.036024045,0.058931097,0.04027836,0.04263033,0.03721955,0.06085541,0.40601903,0.026451563
0.118849926,0.0027946967,0.003473381,0.0043808734,0.00554656,0.00907352,0.00620159,0.0065637184,0.033931687,0.009369803,0.79574156,0.0040727016
0.0075327074,0.0034820864,0.0043277014,0.0054584024,0.006910804,0.22212996,0.2536891,0.07845305,0.007140148,0.01167442,0.3941272,0.005074432
0.52775234,0.0056758826,0.0070542553,0.008897325,0.011264774,0.018427845,0.012595105,0.013330569,0.29801297,0.01902958,0.069687895,0.008271445
0.049648203,0.0040515275,0.00503543,0.088118315,0.008040959,0.013154063,0.008990569,0.09128283,0.008307809,0.013583591,0.70388246,0.0059042773
0.011016548,0.0050925342,0.31465936,0.007982887,0.010107017,0.06792224,0.06268898,0.011960497,0.010442432,0.017073782,0.4736324,0.0074213324
0.020423565,0.0016666594,0.002071403,0.019430723,0.0033077744,0.123137996,0.07097091,0.003914372,0.20523503,0.15695094,0.3904618,0.0024288169
0.015927464,0.0073626656,0.009150669,0.011541469,0.0146124875,0.4696807,0.090634234,0.017292203,0.015097422,0.02468487,0.31328624,0.010729587
0.22242734,0.38447407,0.02255907,0.02845309,0.036024045,0.058931097,0.04027836,0.04263033,0.03721955,0.06085541,0.039696094,0.026451563
0.007807026,0.0036088936,0.0044853035,0.005657181,0.33491594,0.048134018,0.0080083385,0.008475969,0.043817222,0.012099568,0.00789257,0.515098
0.004010095,0.0018537154,0.002303885,0.3021969,0.3216758,0.1182526,0.004113499,0.023059389,0.0038011128,0.062332045,0.0040540346,0.15234695
0.026713315,0.0021799325,0.0027093233,0.047412235,0.13631159,0.0070775705,0.0048373938,0.24709262,0.092460126,0.0073086782,0.004767464,0.42112976
0.0072770114,0.0033638878,0.004180799,0.5144439,0.21034454,0.044866227,0.041409377,0.00790054,0.006897778,0.011278135,0.007356748,0.14068106
0.008764565,0.0040515275,0.00503543,0.0063510397,0.008040959,0.0540377,0.008990569,0.009515554,0.13095872,0.4633036,0.008860601,0.29208973
0.12576991,0.002390251,0.002970717,0.051986534,0.51126033,0.0077604093,0.005304102,0.005613824,0.0049012993,0.008013815,0.005227426,0.26880142
0.030775182,0.0025114,0.0031212866,0.20667545,0.10635365,0.1855501,0.030915275,0.0058983583,0.030492054,0.008419992,0.005492376,0.38379487
0.0041659484,0.021358458,0.0023934266,0.41110536,0.0038220063,0.0062523526,0.0042733722,0.0045229066,0.0039488445,0.29794696,0.004211596,0.23599876
0.061965078,0.028644117,0.03560026,0.04490156,0.05684922,0.09299863,0.063562915,0.35632,0.058735833,0.09603537,0.06264405,0.041742973
0.022662362,0.75046,0.013020011,0.016421758,0.020791348,0.0340122,0.023246735,0.024604177,0.021481337,0.03512282,0.022910679,0.015266572
0.10416247,0.0024493283,0.22548792,0.028555458,0.004861117,0.08210014,0.005435198,0.0057525747,0.0050224396,0.20593967,0.3266643,0.0035693976
0.00810208,0.0037452858,0.08024157,0.0058709853,0.61212724,0.1633333,0.083897755,0.0087963035,0.0076798485,0.012556851,0.008190857,0.005457992
0.006221138,0.0028757972,0.23572966,0.0045080036,0.005707518,0.038356263,0.23853703,0.064793065,0.034916364,0.06768058,0.29648367,0.004190889
0.011613338,0.005368408,0.27753296,0.008415338,0.010654537,0.017429568,0.3369458,0.012608423,0.011008121,0.28885955,0.011740589,0.007823362
0.014825954,0.0068534794,0.8384127,0.0107432855,0.013601919,0.022251138,0.015208257,0.01609631,0.014053316,0.022977717,0.014988407,0.009987552
0.007807026,0.0036088936,0.15015352,0.1513254,0.0071624755,0.0117169665,0.117259495,0.08131008,0.043817222,0.048516624,0.33564603,0.04167628
0.12983432,0.0030529893,0.0037943993,0.004785764,0.0060591865,0.009912116,0.0067747557,0.46928236,0.0062602684,0.010235783,0.34555894,0.0044491105
0.04569529,0.0020449793,0.5390703,0.0032056412,0.004058616,0.006639418,0.004537924,0.004802907,0.21055049,0.006856219,0.16955808,0.002980141
0.022662362,0.010475954,0.33015603,0.016421758,0.020791348,0.0340122,0.12895875,0.024604177,0.021481337,0.03512282,0.3400467,0.015266572
0.048070513,0.4706855,0.027617538,0.03483319,0.044101793,0.07214535,0.049310062,0.05218942,0.04556537,0.07450115,0.048597235,0.032382853
0.3175893,0.0025766997,0.0032024442,0.0040391483,0.0051139076,0.39838478,0.0057178424,0.0060517234,0.05728616,0.008638923,0.18764405,0.0037550156
0.009545037,0.00441231,0.0054838276,0.0069165905,0.05328126,0.23694673,0.009791166,0.0103629,0.32071745,0.014793189,0.32131946,0.0064300443
0.0068143867,0.03493677,0.003915011,0.13208483,0.006251788,0.16916087,0.006990103,0.007398275,0.006459262,0.010561145,0.61083704,0.004590533
0.005879876,0.002718045,0.0033781147,0.0042607165,0.0053944318,0.3379555,0.060886636,0.11609397,0.005573453,0.009112812,0.44478548,0.0039609973
0.029290598,0.002390251,0.002970717,0.003746878,0.0047438676,0.29719836,0.15002307,0.005613824,0.0049012993,0.17685261,0.3187852,0.0034833045
0.0068143867,0.0031500338,0.003915011,0.004937888,0.006251788,0.35988128,0.07056358,0.007398275,0.38790008,0.042347882,0.10224926,0.004590533
0.061965078,0.028644117,0.03560026,0.04490156,0.05684922,0.09299863,0.063562915,0.35632,0.058735833,0.09603537,0.06264405,0.041742973
0.028738337,0.6835562,0.016510788,0.020824572,0.026365688,0.043131165,0.029479384,0.03120077,0.027240667,0.044539552,0.02905323,0.01935967
0.025059571,0.0020449793,0.0025415968,0.31274143,0.04533005,0.4399895,0.045809362,0.004802907,0.1073719,0.006856219,0.004472324,0.002980141
0.015927464,0.0073626656,0.009150669,0.60590994,0.0146124875,0.02390431,0.016338171,0.091588266,0.015097422,0.09898094,0.016101986,0.085025646
0.008764565,0.0040515275,0.086802706,0.047234673,0.41687733,0.29933953,0.008990569,0.009515554,0.008307809,0.05446723,0.049744237,0.0059042773
0.027942654,0.0022802525,0.0028340055,0.026584288,0.34967318,0.37556073,0.028069852,0.14341453,0.0046757427,0.030654864,0.0049868613,0.0033230039
0.14019482,0.0019257608,0.0023934266,0.6442978,0.042687397,0.02568505,0.0042733722,0.0045229066,0.08167963,0.025889212,0.004211596,0.0222391
0.3397984,0.010475954,0.013020011,0.016421758,0.020791348,0.13972421,0.023246735,0.024604177,0.12719335,0.24654683,0.022910679,0.015266572
0.14705098,0.0027946967,0.088076554,0.3709946,0.00554656,0.26288304,0.00620159,0.0065637184,0.00573063,0.09397297,0.0061119394,0.0040727016
0.30251083,0.036083754,0.004043542,0.26774243,0.0064570364,0.17471448,0.040049896,0.0076411627,0.13799253,0.010907871,0.0071152234,0.0047412417
0.0070381053,0.0032534504,0.004043542,0.39906365,0.40042067,0.043393254,0.0072195902,0.0076411627,0.072331935,0.010907871,0.0071152234,0.037571542
0.030014545,0.0024493283,0.12662402,0.17685132,0.07900904,0.13153209,0.005435198,0.12933244,0.17803426,0.13179176,0.0053566266,0.0035693976
0.3175893,0.054579232,0.0032024442,0.16004676,0.0051139076,0.39838478,0.0057178424,0.0060517234,0.0052836193,0.008638923,0.03163645,0.0037550156
0.0050489875,0.07298925,0.0029007513,0.14496922,0.028183905,0.6199235,0.005179181,0.099688664,0.004785865,0.007825076,0.005104311,0.0034012664
0.013277748,0.16509025,0.045081787,0.0016985006,0.11148827,0.5174056,0.0024044074,0.024412371,0.0022218123,0.036434095,0.046104774,0.034380365
0.054059815,0.018484784,0.002071403,0.0026125996,0.17148902,0.45950046,0.07097091,0.003914372,0.0034175473,0.0055878228,0.037281193,0.17061006
0.09939786,0.07813811,0.0023478023,0.0029612142,0.0037491503,0.34925392,0.004191912,0.0044366894,0.11824716,0.06352024,0.09944264,0.17431329
0.1934631,0.14364454,0.0029007513,0.0036586323,0.0046321414,0.24309528,0.005179181,0.05258514,0.004785865,0.007825076,0.005104311,0.33312598
0.0055741076,0.054579232,0.0032024442,0.0040391483,0.0051139076,0.060368285,0.0057178424,0.05805426,0.0052836193,0.008638923,0.057637718,0.73179054
0.0029585883,0.1117739,0.15350838,0.0021438727,0.016515108,0.0044403183,0.08583957,0.017012876,0.09940988,0.3082025,0.030592568,0.16760245
0.013024465,0.24903907,0.0074828337,0.25245622,0.01194916,0.019547421,0.074114904,0.014140462,0.07310029,0.020185715,0.013167178,0.2517923
0.033187225,0.015341203,0.019066771,0.024048356,0.030447276,0.049808163,0.034042995,0.036030862,0.18626453,0.36104825,0.03355087,0.1771635
0.110319845,0.13563181,0.001654116,0.08266683,0.002641419,0.29978302,0.04324363,0.0031258164,0.0027290778,0.15219313,0.0029106673,0.16310062
0.009138167,0.17472966,0.005250072,0.09187447,0.008383716,0.14159384,0.009373804,0.09517389,0.008661941,0.014162609,0.009238296,0.43241954
0.033187225,0.015341203,0.019066771,0.024048356,0.030447276,0.6690355,0.034042995,0.036030862,0.031457707,0.051434577,0.03355087,0.02235668
0.014825954,0.0068534794,0.008517828,0.21821699,0.013601919,0.22972485,0.015208257,0.36188582,0.014053316,0.022977717,0.084146306,0.009987552
0.19706896,0.19271217,0.004654818,0.04366436,0.0074331695,0.012159791,0.008311001,0.19776317,0.0076798485,0.12593699,0.008190857,0.19442488
0.35101056,0.028644117,0.03560026,0.04490156,0.05684922,0.09299863,0.063562915,0.06727453,0.058735833,0.09603537,0.06264405,0.041742973
0.025341235,0.7209624,0.014559081,0.01836294,0.023249052,0.038032714,0.025994685,0.02751259,0.024020603,0.039274618,0.025618905,0.017071202
0.2679583,0.0050925342,0.006329242,0.007982887,0.010107017,0.01653389,0.011300622,0.16612555,0.010442432,0.27401555,0.011137259,0.21297474
0.027942654,0.0022802525,0.0028340055,0.0035744477,0.004525556,0.007403278,0.46525684,0.0053554773,0.027685585,0.3297828,0.12003607,0.0033230039
0.006407067,0.0029617453,0.033567727,0.0046427334,0.03576483,0.009615876,0.36521307,0.0069560544,0.0060731694,0.51800436,0.006477271,0.0043161414
0.009138167,0.0042242296,0.005250072,0.0066217612,0.008383716,0.013714774,0.393011,0.13780025,0.09391466,0.014162609,0.3076228,0.006155955
0.011016548,0.0050925342,0.006329242,0.007982887,0.21566042,0.119310595,0.47379574,0.011960497,0.06183078,0.06846213,0.011137259,0.0074213324
0.014825954,0.0068534794,0.008517828,0.0107432855,0.08275982,0.16056694,0.015208257,0.15441212,0.014053316,0.09213562,0.4299358,0.009987552
0.35101056,0.028644117,0.03560026,0.04490156,0.05684922,0.09299863,0.063562915,0.06727453,0.058735833,0.09603537,0.06264405,0.041742973
0.061965078,0.028644117,0.03560026,0.04490156,0.34589466,0.09299863,0.063562915,0.06727453,0.058735833,0.09603537,0.06264405,0.041742973
0.0038654816,0.0017868663,0.0022208018,0.56176585,0.14779533,0.1680815,0.07608965,0.022227816,0.003664036,0.0059908414,0.003907837,0.002603994
0.0066044526,0.0030529893,0.0037943993,0.59012765,0.16009653,0.009912116,0.13000463,0.03797782,0.0062602684,0.010235783,0.037484284,0.0044491105
0.005170768,0.002390251,0.002970717,0.46202362,0.028863696,0.27307853,0.005304102,0.005613824,0.19785993,0.008013815,0.005227426,0.0034833045
0.0066044526,0.0030529893,0.0037943993,0.5285127,0.036866654,0.009912116,0.0067747557,0.007170353,0.037067734,0.31831044,0.037484284,0.0044491105
0.061965078,0.028644117,0.03560026,0.333947,0.05684922,0.09299863,0.063562915,0.06727453,0.058735833,0.09603537,0.06264405,0.041742973
0.013024465,0.0060207187,0.0074828337,0.5562291,0.25496748,0.019547421,0.013360315,0.014140462,0.012345709,0.0809403,0.013167178,0.008773972
0.02731416,0.0022289644,0.002770262,0.7682322,0.04940836,0.007236761,0.004946198,0.0052350205,0.0045705745,0.052457664,0.07235159,0.003248262
0.006045695,0.0027946967,0.003473381,0.6812062,0.20295396,0.00907352,0.062603705,0.0065637184,0.00573063,0.009369803,0.0061119394,0.0040727016
0.14051361,0.0016951689,0.053424273,0.6355724,0.0033643567,0.022609504,0.0037616754,0.0039813304,0.0034760071,0.09121247,0.037918918,0.0024703636
0.0044238507,0.0020449793,0.0025415968,0.37464857,0.024694335,0.5018967,0.004537924,0.046074346,0.024829024,0.006856219,0.004472324,0.002980141
0.0072770114,0.0033638878,0.004180799,0.5144439,0.006676219,0.18064511,0.041409377,0.04184526,0.006897778,0.18100174,0.007356748,0.004902182
0.35101056,0.028644117,0.03560026,0.04490156,0.05684922,0.09299863,0.063562915,0.06727453,0.058735833,0.09603537,0.06264405,0.041742973
0.13919982,0.0026454856,0.0032879345,0.030842355,0.005250425,0.1153706,0.085956626,0.006213276,0.005424667,0.5427772,0.059176378,0.003855257
0.0066044526,0.0030529893,0.0037943993,0.03559323,0.067674115,0.009912116,0.0067747557,0.28443754,0.0062602684,0.5647702,0.0066768196,0.0044491105
0.00810208,0.041538663,0.004654818,0.0058709853,0.34757355,0.012159791,0.04610438,0.0087963035,0.0832666,0.42828396,0.008190857,0.005457992
0.16553158,0.0038923924,0.0048376494,0.0061015845,0.007725128,0.051915217,0.0086374385,0.009141804,0.007981496,0.7200508,0.008512576,0.00567237
0.007807026,0.0036088936,0.0044853035,0.005657181,0.18924774,0.37588748,0.0080083385,0.19056122,0.0074001714,0.19418482,0.00789257,0.005259228
0.0029183133,0.0013490261,0.0016766334,0.0021146883,0.0026773764,0.0316057,0.002993565,0.08484584,0.01637914,0.8485235,0.00295029,0.001965931
0.0068143867,0.0031500338,0.003915011,0.004937888,0.32411915,0.01022719,0.03877684,0.03918501,0.1336062,0.32842848,0.10224926,0.004590533
0.009545037,0.00441231,0.0054838276,0.18501365,0.14232978,0.103373945,0.23241249,0.23298422,0.009047607,0.014793189,0.009649624,0.050954305
0.00810208,0.0037452858,0.004654818,0.04366436,0.4231603,0.087746546,0.008311001,0.046589676,0.0076798485,0.35269722,0.008190857,0.005457992
0.014825954,0.0068534794,0.008517828,0.0107432855,0.29023352,0.022251138,0.29183987,0.01609631,0.2906849,0.022977717,0.014988407,0.009987552
0.061965078,0.028644117,0.32464573,0.04490156,0.05684922,0.09299863,0.063562915,0.06727453,0.058735833,0.09603537,0.06264405,0.041742973
0.035240576,0.031895235,0.0035741767,0.0045080036,0.12178526,0.5607061,0.0063815564,0.064793065,0.0058969297,0.06768058,0.09334761,0.004190889
0.11610109,0.29629052,0.011775228,0.014851749,0.018803583,0.03076045,0.021024222,0.022251887,0.019427605,0.318581,0.11632566,0.013807005
0.10552902,0.036083754,0.004043542,0.07076061,0.0064570364,0.24037507,0.0072195902,0.0076411627,0.10516223,0.10939878,0.0071152234,0.300214
0.15314177,0.0068534794,0.008517828,0.0107432855,0.56686515,0.022251138,0.084366165,0.01609631,0.014053316,0.022977717,0.084146306,0.009987552
0.048365854,0.6485001,0.0018532282,0.0023374222,0.018006096,0.0048411917,0.15377606,0.0937824,0.0030575872,0.020045996,0.0032610353,0.0021729968
0.6947513,0.004843628,0.00601989,0.00759271,0.058489677,0.015725771,0.010748285,0.060252566,0.009932041,0.016239272,0.059469562,0.05593526
0.0285825,0.5077296,0.001095192,0.0013813335,0.028425118,0.0028609722,0.11755242,0.06431414,0.0018069253,0.056306858,0.010819233,0.17912571
0.055258732,0.28542766,0.001095192,0.0013813335,0.01953304,0.07399759,0.21536528,0.0109616835,0.010699002,0.0385227,0.08195585,0.20580193
0.005432847,0.48401573,0.02846362,0.003936787,0.004984309,0.058838412,0.08159994,0.0058983583,0.00514972,0.160474,0.13220406,0.029002188
0.013024465,0.4920574,0.37201035,0.009437878,0.01194916,0.019547421,0.013360315,0.014140462,0.012345709,0.020185715,0.013167178,0.008773972
0.0070381053,0.0032534504,0.43083748,0.36623332,0.0064570364,0.043393254,0.0072195902,0.0076411627,0.039501626,0.043738175,0.039945524,0.0047412417
0.014825954,0.0068534794,0.42346525,0.4256907,0.013601919,0.022251138,0.015208257,0.01609631,0.014053316,0.022977717,0.014988407,0.009987552
0.013277748,0.0010835269,0.0013466583,0.0016985006,0.002150447,0.025385441,0.089874655,0.0025448075,0.04595694,0.014566532,0.74586684,0.05624793
0.06955337,0.0056758826,0.121603996,0.008897325,0.011264774,0.07570272,0.18441972,0.013330569,0.01163861,0.01902958,0.47061202,0.008271445
0.048070513,0.022221185,0.027617538,0.03483319,0.044101793,0.07214535,0.49777442,0.05218942,0.04556537,0.07450115,0.048597235,0.032382853
0.013024465,0.0060207187,0.0074828337,0.009437878,0.01194916,0.08030201,0.13486949,0.19640422,0.012345709,0.0809403,0.43844926,0.008773972
0.025341235,0.011714296,0.014559081,0.01836294,0.023249052,0.038032714,0.025994685,0.02751259,0.024020603,0.7485227,0.025618905,0.017071202
0.08697595,0.0038923924,0.0048376494,0.0061015845,0.047002945,0.012637401,0.047915258,0.12697525,0.047259312,0.052327875,0.558402,0.00567237
0.09022353,0.0073626656,0.009150669,0.011541469,0.088908546,0.02390431,0.090634234,0.017292203,0.015097422,0.47046125,0.1646941,0.010729587
0.23408638,0.010475954,0.11873201,0.016421758,0.020791348,0.2454362,0.023246735,0.024604177,0.021481337,0.03512282,0.23433469,0.015266572
0.009989826,0.0046179197,0.005739369,0.007238897,0.009165063,0.014992964,0.010247425,0.010845801,0.009469217,0.3416759,0.5692879,0.0067296783
0.35101056,0.028644117,0.03560026,0.04490156,0.05684922,0.09299863,0.063562915,0.06727453,0.058735833,0.09603537,0.06264405,0.041742973
0.35101056,0.028644117,0.03560026,0.04490156,0.05684922,0.09299863,0.063562915,0.06727453,0.058735833,0.09603537,0.06264405,0.041742973
0.009138167,0.0042242296,0.09050278,0.0066217612,0.3493946,0.013714774,0.009373804,0.13780025,0.3496728,0.014162609,0.009238296,0.006155955
0.0050489875,0.025885722,0.0029007513,0.0036586323,0.42856392,0.007577638,0.33490387,0.05258514,0.004785865,0.031376842,0.09931137,0.0034012664
0.13558045,0.0025766997,0.0032024442,0.0040391483,0.13512024,0.034367017,0.18772672,0.13605806,0.23929502,0.008638923,0.109640256,0.0037550156
0.31311172,0.0073626656,0.083446726,0.011541469,0.0146124875,0.32108855,0.016338171,0.017292203,0.015097422,0.173277,0.016101986,0.010729587
0.061965078,0.028644117,0.03560026,0.04490156,0.05684922,0.3820441,0.063562915,0.06727453,0.058735833,0.09603537,0.06264405,0.041742973
0.0035458072,0.0016390928,0.03511705,0.10180911,0.21827245,0.038401537,0.0036372396,0.0038496284,0.019900974,0.4024543,0.0035846597,0.16778818
0.0068143867,0.0031500338,0.003915011,0.16387157,0.16518547,0.01022719,0.006990103,0.26169217,0.006459262,0.29664174,0.006889054,0.068164006
0.038601123,0.0031500338,0.003915011,0.004937888,0.006251788,0.01022719,0.006990103,0.19811869,0.006459262,0.45557544,0.006889054,0.25888443
0.0050489875,0.025885722,0.0029007513,0.027210396,0.0046321414,0.07823293,0.075834475,0.19389573,0.004785865,0.5730674,0.005104311,0.0034012664
0.21377145,0.0018890514,0.0023478023,0.19358386,0.1943718,0.025195433,0.004191912,0.023498954,0.0038735706,0.06352024,0.0041313134,0.26962462
0.005298569,0.0024493283,0.003044141,0.42401105,0.12844099,0.057384163,0.005435198,0.12933244,0.0050224396,0.03292786,0.054788575,0.15186524
0.0075327074,0.0034820864,0.0043277014,0.32169545,0.006910804,0.046442714,0.007726946,0.008178145,0.007140148,0.25763658,0.0076152454,0.32131147
0.0037309357,0.0017246708,0.03695053,0.55961597,0.19486155,0.07521353,0.0038271418,0.05626116,0.003536502,0.0057823183,0.0037718166,0.054723896
0.004932811,0.0022802525,0.0028340055,0.3027024,0.1886043,0.007403278,0.0050600087,0.09739485,0.05069543,0.12269423,0.0049868613,0.2104116
0.007807026,0.0036088936,0.0044853035,0.26057655,0.33491594,0.15738517,0.0080083385,0.19056122,0.0074001714,0.012099568,0.00789257,0.005259228
0.020495718,0.009474397,0.011775228,0.014851749,0.018803583,0.699998,0.021024222,0.022251887,0.019427605,0.03176489,0.020720296,0.10941237
0.020495718,0.7743174,0.011775228,0.014851749,0.018803583,0.03076045,0.021024222,0.022251887,0.019427605,0.03176489,0.020720296,0.013807005
0.12625377,0.0038923924,0.044115465,0.0061015845,0.007725128,0.52324903,0.08719307,0.009141804,0.007981496,0.052327875,0.12634602,0.00567237
0.022715788,0.0018537154,0.002303885,0.0029058226,0.0036790199,0.26789814,0.004113499,0.023059389,0.0038011128,0.21197757,0.45299065,0.0027014131
0.064989895,0.0020036327,0.0024902094,0.0031408279,0.08485054,0.12781616,0.02466467,0.045142792,0.004108524,0.10781008,0.46940732,0.06357537
0.09902685,0.0030529893,0.12702428,0.004785764,0.0060591865,0.009912116,0.0067747557,0.09959275,0.09868267,0.010235783,0.5304038,0.0044491105
0.1658952,0.0026454856,0.0032879345,0.030842355,0.11203195,0.08867522,0.005870482,0.05960404,0.005424667,0.008869542,0.51299787,0.003855257
0.09859357,0.00441231,0.0054838276,0.09596512,0.008756995,0.19242248,0.009791166,0.0103629,0.053571872,0.05931746,0.45489228,0.0064300443
0.004715792,0.0021799325,0.17868951,0.0034171897,0.0043264544,0.16106023,0.11482501,0.005119863,0.0044700336,0.0073086782,0.51071054,0.0031768081
0.010478096,0.004843628,0.00601989,0.056469366,0.00961302,0.06460243,0.059624948,0.011375908,0.009932041,0.16286926,0.59711283,0.0070586023
0.059113674,0.0026454856,0.0032879345,0.13762389,0.005250425,0.1153706,0.005870482,0.006213276,0.05881543,0.062260307,0.4863025,0.05724602
0.030775182,0.0025114,0.0031212866,0.10530613,0.004984309,0.008153743,0.10694228,0.0058983583,0.030492054,0.008419992,0.6897354,0.0036598546
0.061965078,0.028644117,0.03560026,0.04490156,0.05684922,0.09299863,0.063562915,0.06727453,0.058735833,0.38508084,0.06264405,0.041742973
0.013866946,0.0064101657,0.3313892,0.0100483615,0.012722085,0.0854963,0.14359345,0.14442405,0.14251322,0.021491416,0.078703344,0.009341512
0.14354925,0.011714296,0.014559081,0.01836294,0.023249052,0.038032714,0.025994685,0.1457206,0.14222862,0.039274618,0.38024294,0.017071202
0.21656995,0.05648089,0.3660477,0.007982887,0.010107017,0.06792224,0.011300622,0.21751389,0.010442432,0.017073782,0.011137259,0.0074213324
0.048070513,0.022221185,0.027617538,0.03483319,0.044101793,0.2963775,0.049310062,0.05218942,0.04556537,0.29873332,0.048597235,0.032382853
0.008420312,0.0038923924,0.0048376494,0.6738245,0.047002945,0.012637401,0.0086374385,0.08769744,0.007981496,0.13088351,0.008512576,0.00567237
0.011016548,0.0050925342,0.006329242,0.110759586,0.010107017,0.01653389,0.011300622,0.011960497,0.678491,0.11985049,0.011137259,0.0074213324
0.0068143867,0.0031500338,0.067488484,0.004937888,0.006251788,0.042013925,0.006990103,0.03918501,0.7375542,0.042347882,0.03867579,0.004590533
0.017205786,0.007953586,0.009885092,0.012467776,0.015785271,0.106081836,0.017649457,0.018680058,0.73864,0.026666055,0.017394315,0.011590733
0.005879876,0.002718045,0.030805685,0.0042607165,0.0053944318,0.036252227,0.006031495,0.14352155,0.005573453,0.7496572,0.0059443037,0.0039609973
0.080641136,0.0036088936,0.0044853035,0.005657181,0.0071624755,0.0117169665,0.0080083385,0.008475969,0.0074001714,0.66760653,0.18997782,0.005259228
0.009138167,0.04685059,0.005250072,0.0066217612,0.008383716,0.013714774,0.393011,0.22305295,0.008661941,0.05678897,0.009238296,0.21928775
0.011016548,0.0050925342,0.006329242,0.007982887,0.010107017,0.2220873,0.011300622,0.3202906,0.010442432,0.06846213,0.31946737,0.0074213324
0.4550202,0.0086476365,0.010747691,0.0135557465,0.017162735,0.028076215,0.019189594,0.020310128,0.017732302,0.2907808,0.10617478,0.01260217
0.013024465,0.0060207187,0.0074828337,0.009437878,0.01194916,0.019547421,0.013360315,0.43942255,0.07310029,0.020185715,0.37769467,0.008773972
0.028738337,0.013284648,0.15056509,0.020824572,0.026365688,0.17718548,0.029479384,0.03120077,0.027240667,0.44670248,0.02905323,0.01935967
0.0070381053,0.0032534504,0.004043542,0.23491213,0.0064570364,0.109053865,0.0072195902,0.0076411627,0.0066713216,0.07656848,0.0071152234,0.5300261
0.0072770114,0.0033638878,0.1739044,0.005273118,0.44795758,0.010921508,0.007464657,0.1097347,0.006897778,0.011278135,0.007356748,0.20857051
0.014825954,0.0068534794,0.008517828,0.0107432855,0.013601919,0.022251138,0.36099777,0.15441212,0.014053316,0.29960933,0.014988407,0.079145454
0.0066044526,0.0030529893,0.0037943993,0.004785764,0.25251892,0.009912116,0.0067747557,0.007170353,0.0062602684,0.07185072,0.19152161,0.43575364
0.008764565,0.044935167,0.20945363,0.0063510397,0.008040959,0.21757224,0.008990569,0.009515554,0.008307809,0.4633036,0.008860601,0.0059042773
