company_name,Group,ticker,file_name,date,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,WA_sentiment,Close,D-1,D+1,D-2,D+2,D-3,D+3,D-5,D+5,D-10,D+10,D-15,D+15
Allianz SE-,Global Commercial,ALV.DE,20170804_Allianz_SE-_Earnings_Call_2017-8-4_SD000000002865187269.pdf,2017-08-04,0.04018210185659782,0.0004532266117201252,0.025569133571893044,0.020300117263356936,0.00048096477057818065,0.06928056816716024,0.11925952561587906,0.03525846858243394,0.6826597547558929,0.0005912043330978344,0.0006868440221204469,0.005278084527822603,0.0007453663509864674,185.8000030517578,0.012534076576336853,-0.0026910656178015043,0.011982553785983023,0.006996787031244957,0.016689483183353282,-0.008342319840145709,0.02850821660267801,-0.030409090756040136,0.05060784076537428,-0.016684639680291418,0.016411378281818646,-0.019375705298092922
Allianz SE-,Global Commercial,ALV.DE,20171110_Allianz_SE-_Earnings_Call_2017-11-10_FS000000002565869860.pdf,2017-11-10,0.06053435213558754,0.4124196734389913,0.03141998661572914,0.0013237328260453094,0.0010063684474208492,0.0020322297363722652,0.05652925432776003,0.0019347729025529425,0.4099057905797894,0.001237033243195586,0.004945094263840889,0.01671170951153232,0.00034054489362467277,199.85000610351562,-0.0022466147847531866,-0.007255502440566312,-0.010153481203272318,-0.007755831896021873,-0.008434616335905637,-0.013259990364477755,-0.014789252697725241,-0.01401052272326429,0.0015033978810814646,-0.009507175868132305,0.01446703605845495,-0.020515416453837677
Allianz SE-,Global Commercial,ALV.DE,20180216_Allianz_SE-_Earnings_Call_2018-2-16_FS000000002565869938.pdf,2018-02-16,0.0012255800601677573,0.3971243199629152,0.10446678655341507,0.0008093271505614416,0.0006152913147854993,0.0008167195220032218,0.02661135971650391,0.012802500488195945,0.44976177343835394,0.000756319214805877,0.0007368371474864268,0.004273177657617117,0.0015531567911780694,190.60000610351562,0.005804781548895119,-0.0015739928759229925,0.014261430186695248,0.010073442326662643,0.021764838444886067,0.00912901457846756,0.029380008283719197,0.0047218985711657575,-0.048664835053523425,-0.03567682494230721,-0.06522799505193153,-0.0030430315450235934
Allianz SE-,Global Commercial,ALV.DE,20180216_Allianz_SE-_Earnings_Call_2018-2-16_SD000000002870828091.pdf,2018-02-16,0.0386126996487488,0.0006780099525453669,0.13220450229590283,0.0071667694146571575,0.0007195051833629876,0.00960650142586964,0.04272392997399822,0.0015535196390176803,0.7081929755023866,0.0008844194143068285,0.013838815268759642,0.04381835702444225,0.0012986971663487407,190.60000610351562,0.005804781548895119,-0.0015739928759229925,0.014261430186695248,0.010073442326662643,0.021764838444886067,0.00912901457846756,0.029380008283719197,0.0047218985711657575,-0.048664835053523425,-0.03567682494230721,-0.06522799505193153,-0.0030430315450235934
Allianz SE-,Global Commercial,ALV.DE,20180509_Allianz_SE-_Shareholder_Mtg_Call_2018-5-9_SD000000002902668162.pdf,2018-05-09,0.026290838405010425,0.0022658431669310745,0.48977696874614546,0.015916739170449563,0.02907522106650879,0.03895587805292934,0.11232448697887397,0.008470070914906674,0.08219017961280571,0.008383490889133784,0.15483002859637945,0.031520239287474154,0.0026910547834298848,198.5399932861328,-0.008786868391460837,-0.03273899576813372,-0.012238839372473569,-0.035257380057990166,-0.0023115915269707916,-0.04079777938268074,-0.0030129863681561007,-0.04553235414440914,0.018885315940955393,-0.04865512607023455,0.033416605934376085,-0.09086327136182507
Allianz SE-,Global Commercial,ALV.DE,20180515_Allianz_SE-_Earnings_Call_2018-5-15_FS000000002565869980.pdf,2018-05-15,0.0014612972014906157,0.0006913210838325543,0.0016078208022236083,0.0009649858928477718,0.008201025423430314,0.0009738000910498201,0.0023365570583731353,0.00890855589949526,0.8156868691432583,0.13531489387489326,0.0008785538357346341,0.02297429799978248,0.0012590465776514477,192.25999450683594,0.009556774008074562,-0.014355532017545148,0.0037590124566181235,-0.0023925489868968537,0.0011456010643331514,-0.003952951880527154,-0.04013983236357877,0.0027046930579333207,-0.02137845904254869,-0.06220738477475032,-0.01455669660601057,-0.06584827194962901
Allianz SE-,Global Commercial,ALV.DE,20180515_Allianz_SE-_Earnings_Call_2018-5-15_SD000000002874125677.pdf,2018-05-15,0.0015609998000246112,0.008744580920308725,0.0017175205246801172,0.0010308257234450627,0.00878977814203872,0.0010402412610929542,0.026514254751575657,0.009516376633510319,0.8745236903540513,0.06501204860835688,0.0009384965070541244,0.0006111470300249511,0.0009813904074151133,192.25999450683594,0.009556774008074562,-0.014355532017545148,0.0037590124566181235,-0.0023925489868968537,0.0011456010643331514,-0.003952951880527154,-0.04013983236357877,0.0027046930579333207,-0.02137845904254869,-0.06220738477475032,-0.01455669660601057,-0.06584827194962901
Allianz SE-,Global Commercial,ALV.DE,20180803_Allianz_SE-_Earnings_Call_2018-8-3_FS000000002451854827.pdf,2018-08-03,0.0011203787860346304,0.5092504677119963,0.0012327185035586328,0.000739856117698697,0.0006902596239307532,0.012178532657253745,0.007507401341244133,0.0010503520098024634,0.38430399960638406,0.07499887096001216,0.0007725581915908607,0.006154598796597256,0.00047088656058972883,187.39999389648438,0.00948068580382724,0.003735390767504087,-0.005307855798283337,0.006296734114207724,-0.009199563808707997,0.00811101559213793,0.003211942371116126,-0.00789752281612442,0.0336458397244766,-0.016862265241405612,0.04168982909646761,-0.010138708422444718
Allianz SE-,Global Commercial,ALV.DE,20181109_Allianz_SE-_Earnings_Call_2018-11-9_SD000000002879403836.pdf,2018-11-09,0.02725528892406839,0.0005998655803601576,0.0013951206753531377,0.007334154261137395,0.0006365782322814754,0.013838628671062846,0.1189703329758074,0.007749614778833086,0.6576900327454178,0.11122854888375736,0.013824436447958607,0.039477386968821096,0.0010090233628988472,192.0,0.02662814465710274,-0.005208333333333333,0.03671707971819356,0.011041641235351562,0.04359171898415509,-0.00624998410542806,0.03828683701687205,-0.014374971389770508,0.07106998707778178,-0.03958336512247721,0.03671707971819356,-0.028645833333333332
Allianz SE-,Global Commercial,ALV.DE,20181130_Allianz_SE-_Guidance_Call_2018-11-30_SD000000002905610724.pdf,2018-11-30,0.0007192568293644446,0.19799766016872603,0.4309624919506035,0.03187686425865553,0.010356075873547067,0.02451993365764503,0.2179488935802169,0.010869607188223884,0.04883172191102749,0.00787613637842412,0.00548622256603223,0.012555120348760248,0.0009479774876586863,186.5,-0.014062188679488804,0.01672919633880697,-0.014895453280800717,0.010080455135723861,-0.01738673866542517,-0.011796230285480899,0.011388319810327618,-0.0596246386980563,-0.014478997112812069,-0.051796266284768765,-0.028645833333333332,-0.061554936876885055
Allianz SE-,Global Commercial,ALV.DE,20190215_Allianz_SE-_Earnings_Call_2019-2-15_FS000000002586120703.pdf,2019-02-15,0.0013291144748956215,0.46482839854410085,0.14089105611925654,0.007624242359570998,0.0006672698391261045,0.03580535524344842,0.084083302782235,0.0014037811608088309,0.2585767073952941,0.0008202115079459191,0.0008890589067703389,0.0030815519421008132,0.0020809352883979894,190.13999938964844,0.03224757079162881,-0.003260729563362214,0.0241301068575459,0.004733322285544155,0.02623057341521646,0.009782268940371229,0.04060857114368598,0.02061637836083176,0.021379435159245987,0.03786681903520701,0.022697941384812268,0.030188311305298966
Allianz SE-,Global Commercial,ALV.DE,20190215_Allianz_SE-_Earnings_Call_2019-2-15_SD000000002902821432.pdf,2019-02-15,0.0012772709474457127,0.48669642856075845,0.1509885524117832,0.0032189090782927636,0.0006412422044432216,0.03112937220188427,0.07032766285659993,0.0036696504130723407,0.24992119037196942,0.0007882182109822803,0.0008414444660617477,0.0005000643044001484,0.0012389859470109273,190.13999938964844,0.03224757079162881,-0.003260729563362214,0.0241301068575459,0.004733322285544155,0.02623057341521646,0.009782268940371229,0.04060857114368598,0.02061637836083176,0.021379435159245987,0.03786681903520701,0.022697941384812268,0.030188311305298966
Allianz SE-,Global Commercial,ALV.DE,20190508_Allianz_SE-_Shareholder_Mtg_Call_2019-5-8_SD000000002884709424.pdf,2019-05-08,0.0005130919253879342,0.0004802488695661254,0.5926344973829845,0.018483473864794306,0.037977040812198444,0.01848657050262797,0.14416433105734539,0.005561866643124151,0.04276828042086143,0.000949999139911856,0.08817767789182723,0.04980292322159514,0.0008752151918161674,209.0,-0.005235630992669536,-0.048708098927183016,-0.016239100954577503,-0.048612457713441984,-0.028133006119054598,-0.05818183570387261,-0.027001876021204033,-0.03516749331825658,-0.024731698442756224,-0.02918663207423744,0.003360522986013851,-0.04746410607150867
Allianz SE-,Global Commercial,ALV.DE,20190514_Allianz_SE-_Earnings_Call_2019-5-14_DN000000002639681752.pdf,2019-05-14,0.03306891465790156,0.5990493155980882,0.0017376888458966123,0.0010429305304741636,0.00866528398026823,0.0010524566243227092,0.0025252872439326898,0.0019273204173862574,0.3482669081687534,0.0009746224353958522,0.0010710336580162666,0.0006183235781187699,0.002098735389111482,200.39999389648438,0.01808574286133773,0.006237525140074013,0.007845491789000196,0.031187625700370064,0.00794681880123421,0.019710640355965325,-0.04616854795450165,0.020209596682172662,-0.06311360628898963,0.006237525140074013,-0.06725628017934136,0.014970060336177631
Allianz SE-,Global Commercial,ALV.DE,20190802_Allianz_SE-_Earnings_Call_2019-8-2_DN000000002683618883.pdf,2019-08-02,0.005678970872212264,0.5433096679198469,0.014349901440553337,0.0007135746410107113,0.0013650562394611051,0.014515264748554748,0.03459048688132016,0.0019456450237081988,0.341568207991083,0.04074420708385344,0.0006496610782844724,0.0005693493853446236,0.001859898836818726,204.35000610351562,-0.035402406343737834,-0.012233912039785303,-0.02875469566764964,-0.01932964075875941,-0.02224877462432715,-0.025397613341774015,-0.03676638235858091,-0.026376311370982182,-0.05261933706679664,-0.02794228795361388,-0.05459166378056823,-0.032835852769528
Allianz SE-,Global Commercial,ALV.DE,20191108_Allianz_SE-_Earnings_Call_2019-11-8_RT000000002897088351.pdf,2019-11-08,0.0020459975701389937,0.0009679353332936066,0.002251148593169378,0.0013511000664590425,0.011563237975123129,0.0013634409665522892,0.024343599123056548,0.0021366616704035185,0.7926421834979306,0.0012626080987518339,0.032838274581988326,0.1272337992103325,0.0017681101622534989,219.0,-0.027099093461198955,0.005022858920162672,-0.021447734523255234,-0.0004566488745005708,-0.011732879205342118,-0.0045662100456621,-0.0029592256523835875,-0.0006849036369149543,-0.011509830813056178,-0.00228310502283105,0.004126519354874368,-0.007534218705408105
Allianz SE-,Global Commercial,ALV.DE,20191108_Allianz_SE-_Earnings_Call_2019-11-8_SD000000002905642829.pdf,2019-11-08,0.024595160261012775,0.47788979459703956,0.0786210241022846,0.000994461946791639,0.000756040130077081,0.001003545430300161,0.033193561746486924,0.001544160245559374,0.34819232968250136,0.000929328426703866,0.0009053897727692794,0.03137522306409038,0.00032073517657577874,219.0,-0.027099093461198955,0.005022858920162672,-0.021447734523255234,-0.0004566488745005708,-0.011732879205342118,-0.0045662100456621,-0.0029592256523835875,-0.0006849036369149543,-0.011509830813056178,-0.00228310502283105,0.004126519354874368,-0.007534218705408105
Allianz SE-,Global Commercial,ALV.DE,20200221_Allianz_SE-_Earnings_Call_2020-2-21_DN000000002795918878.pdf,2020-02-21,0.0012912697038336123,0.41940706197385696,0.1758593417922573,0.0074758205901048055,0.020396037605467203,0.0008604946707606008,0.1305062276115254,0.004618776671079471,0.2275752164240163,0.010670739997888876,0.0008335018504096095,0.0005055449508660994,0.0016106586012500119,230.6999969482422,0.011842091878255209,-0.03446032532902798,-0.004101001395522183,-0.06805373713015046,-0.005174631219601682,-0.06957088540993198,-0.002378391575168919,-0.1556133262738559,0.01317523074311644,-0.18118770526527442,0.06879773187314585,-0.363155612863285
Allianz SE-,Global Commercial,ALV.DE,20200512_Allianz_SE-_Earnings_Call_2020-5-12_DN000000002838115458.pdf,2020-05-12,0.0016328058975067822,0.0007724596571824303,0.009723624069608588,0.009005342321888718,0.05630941855297435,0.0020331194706867013,0.010537890652846426,0.0017225253350722977,0.8105090806058657,0.040643110947002695,0.0009816674288648272,0.056128940790828925,0.001975755973804757,151.3000030517578,-0.03211363892818335,-0.02590877785775279,-0.040461630646710246,-0.05525446425464851,-0.03630571304612858,-0.029477902339112814,-0.0738246664638513,0.03820223835236547,-0.056144727564940045,0.0794448382684371,-0.08745476316712451,0.2335756485464264
Allianz SE-,Global Commercial,ALV.DE,20200805_Allianz_SE-_Earnings_Call_2020-8-5_DN000000002880447153.pdf,2020-08-05,0.0012409262090496572,0.6044584210955187,0.007655680249794352,0.000819461196812313,0.05094560805745715,0.0008269460729421578,0.008274519064881834,0.0077861297836092445,0.3097043337720153,0.0007657895252452669,0.007036389514482411,0.0004858350390945482,0.0018835684346851216,180.67999267578125,-0.004737251526698469,-0.015386312220442724,-0.0030898962723985065,-0.016382508163976083,0.025309223834882967,-0.007969820904305397,-0.021765047855347008,0.03088334102972677,-0.049052670127467106,0.02047826188298937,-0.03513832117951111,0.024463214561148493
Allianz SE-,Global Commercial,ALV.DE,20201106_Allianz_SE-_Earnings_Call_2020-11-6_DN000000002930335513.pdf,2020-11-06,0.0011775518251909884,0.5515847755859846,0.0012956242784714477,0.000777611047810372,0.0005911791287234198,0.0007847137423067423,0.02584058449884318,0.0013787050530521643,0.4086841492594303,0.0067161116751088485,0.0007079618194929428,0.0004610232701698473,0.0016606913445278667,168.05999755859375,0.006708967897497207,0.10674760622408974,0.024006839864898537,0.1455433004236434,0.0394606950261706,0.1332857876989063,0.1125380661641145,0.13614188513144204,0.028393094123349318,0.16267997581255822,0.026634090969043112,0.17898370979427963
Allianz SE-,Global Commercial,ALV.DE,20210219_Allianz_SE-_Earnings_Call_2021-2-19_DN000000002951081906.pdf,2021-02-19,0.0032696796621855336,0.42065565335212185,0.13251055521467664,0.009725515983839281,0.03901958267567852,0.06863762762979614,0.07583636105010766,0.003260478439110126,0.2364057143723884,0.0006196178646825534,0.002869274635357659,0.007189953090253372,0.0019333437049613125,195.3800048828125,0.002668604489541982,-0.0023544206283703196,-0.012534093398811579,0.01474045220620623,-0.01809222495740721,0.025949390616868045,-0.0008181876281759005,0.02262257169865665,-0.0016351153317305236,0.06280063827939468,0.0475016105908363,0.09478958210068646
Allianz SE-,Global Commercial,ALV.DE,20210512_Allianz_SE-_Earnings_Call_2021-5-12_DN000000002957027274.pdf,2021-05-12,0.0013587048716692301,0.5007052134235392,0.0014949414433121206,0.014597577856736746,0.0006821253747039352,0.0009054330992337428,0.03642336447678477,0.0015195914692150648,0.4057786698022457,0.0008384719964759661,0.035163997928298496,0.0005319464982562525,0.0017744141634445957,213.5,0.01232814688838626,0.007962514980057084,-0.007899614183782048,0.017798609141722776,-0.003965505385174252,0.01943791052217506,-0.03611738148984198,0.00117096018735363,-0.020866787379396613,0.00866513397431206,-0.012488422693588479,0.0234192037470726
Allianz SE-,Global Commercial,ALV.DE,20210806_Allianz_SE-_Earnings_Call_2021-8-6_RT000000002962008145.pdf,2021-08-06,0.045951741832295855,0.5041621665574002,0.03290534176261979,0.0007415831750528774,0.06283293201214041,0.02769597602059495,0.068535051421451,0.009885503495472254,0.19248964315879255,0.006463965482759617,0.023845073588285238,0.02449104296924692,0.001395618468707628,197.72000122070312,0.02509330265120662,0.009508420347994848,0.03790026887508202,0.018106422258507594,0.029041333656605137,0.020129454293784012,-0.05847618466331845,0.01987655599594313,-0.06071258327456948,0.005057657261916356,-0.053744895389114464,0.006473795121354911
Allianz SE-,Global Commercial,ALV.DE,20211110_Allianz_SE-_Earnings_Call_2021-11-10_DN000000002967825559.pdf,2021-11-10,0.01951022650545798,0.7083933771581901,0.002720538739759593,0.0012031430458208372,0.0009146900186189212,0.04543484161825172,0.0029132159013007357,0.010391264664345196,0.1967416139398949,0.0011243415496119187,0.001095379588640905,0.009557451131882012,0.001259667516798443,205.25,0.00959172119513319,-0.0004872404556181486,0.010337219623967544,0.0002436202278090743,0.0085995085995086,0.00243605359317905,0.010585887896963284,0.0,0.020129240125185778,-0.010475000713687576,0.030785481283307718,-0.030645521491511875
Allianz SE-,Global Commercial,ALV.DE,20211203_Allianz_SE-_Shareholder_Mtg_Call_2021-12-3_RT000000002969564946.pdf,2021-12-03,0.01220749422930711,0.0036498682771036054,0.3825426756521984,0.048183149466191975,0.029238056103726453,0.09256902328248119,0.307980347732132,0.0032428561039521396,0.09654100930325807,0.003347726679442104,0.0009926095454919018,0.01950517941674681,0.0009875544174314675,198.3800048828125,0.005473906813733652,0.023036555867257308,-0.0029151679306525795,0.023036555867257308,0.030866775961587562,0.03261418016662062,0.036251579361164944,0.02202840512968509,-0.02155361340166461,0.031858009425713284,-0.033706761159670924,0.0462244074162728
AXA SA-,Global Commercial,CS.PA,20140221_AXA_SA-_Earnings_Call_2014-2-21_SD000000002795171199.pdf,2014-02-21,0.00218299889792521,0.3344166655035519,0.047124093246290924,0.03063434875750575,0.0010959547049603645,0.02480896123251325,0.12830894680885904,0.003231161308473249,0.41340649393668316,0.0013471531357248366,0.012588590742409006,0.0008546658416413258,0.002033141102352585,19.614999771118164,0.0033248356314202285,0.001019651185167041,-0.008842907342761809,-0.012235522504137288,-0.016792029023057025,-0.02752990132448663,-0.023643622591438332,-0.03441240096543056,0.01082190554196565,-0.04919705143248545,0.005897424159905849,-0.09609993631798959
AXA SA-,Global Commercial,CS.PA,20140506_AXA_SA-_Guidance_Call_2014-5-6_SD000000002901752433.pdf,2014-05-06,0.113752775,0.5724899,0.059981722,0.0034162132,0.0025971776,0.003447417,0.008271807,0.004392915,0.16903222,0.003192464,0.057399992,0.002025375,0.008951104100946372,17.579999923706055,-0.021430571979504046,-0.002275256447798591,-0.03300332075896108,0.0005688412357926667,-0.06364845374722647,-0.007963560310353182,-0.08246346222802611,0.007679193940142886,-0.0703331535927045,-0.01422070540870044,-0.030603821239102425,0.01990900927125503
AXA SA-,Global Commercial,CS.PA,20140506_AXA_SA-_Sales_Results_Call_2014-5-6_FS000000002152991889.pdf,2014-05-06,0.006731702852151005,0.003184682785452082,0.007406686995628097,0.09605352079546896,0.003379590222031547,0.0044859680686773545,0.013596051491736824,0.017045593341569625,0.8019568957129339,0.004154209276210444,0.039369613054976715,0.002635529009010462,0.009644850166123674,17.579999923706055,-0.021430571979504046,-0.002275256447798591,-0.03300332075896108,0.0005688412357926667,-0.06364845374722647,-0.007963560310353182,-0.08246346222802611,0.007679193940142886,-0.0703331535927045,-0.01422070540870044,-0.030603821239102425,0.01990900927125503
AXA SA-,Global Commercial,CS.PA,20140801_AXA_SA-_Earnings_Call_2014-8-1_FS000000002418961692.pdf,2014-08-01,0.019704203183349644,0.007610088265303937,0.19871792458757565,0.0023237278751891566,0.0017666151791030913,0.04634402075459344,0.02116137115405461,0.008933442867952437,0.6654251261341035,0.00811688967865038,0.01851892033512507,0.0013776716061059487,0.005912380885496451,17.364999771118164,0.010180292706438861,0.02418658691792777,-0.009977259707795075,0.02879355062426264,-0.02086274747672895,0.013820891119004607,-0.017260911367225705,0.012957119748653954,-0.005440968976852695,0.039447133600409745,-0.014472250622567441,0.0613302935845095
AXA SA-,Global Commercial,CS.PA,20141023_AXA_SA-_Sales_Results_Call_2014-10-23_FS000000002177391160.pdf,2014-10-23,0.018827242902133112,0.008906928203698618,0.020715040365192713,0.09685970076636456,0.009452045203240868,0.012546365209924014,0.030104022917879704,0.04243859628032592,0.7242954752348256,0.011618501618511398,0.01686505087659068,0.007371053353547561,0.04196038939241356,17.96500015258789,0.01525857374513812,-0.0027831470434663145,0.014685130189337614,-0.011967723393362703,0.03934048661722089,0.0030615254499654627,0.06050764971757392,-0.0050097496144427215,-0.021514185437497557,0.020038998457770886,-0.04871591554904724,0.023100417737482157
AXA SA-,Global Commercial,CS.PA,20141120_AXA_SA-_Shareholder_Mtg_Call_2014-11-20_FS000000002212303859.pdf,2014-11-20,0.005346355331016658,0.003976154690010627,0.32314906842337693,0.18426277745596412,0.035905523551334986,0.16995869795158638,0.17447708706653442,0.0031235592748649335,0.0030263839570605524,0.005280690081853211,0.002568406009659918,0.08892529097142768,0.003361806164625627,18.46500015258789,-0.01703485213859627,0.02437047166102433,-0.01938394968651312,0.03601402668201498,-0.007791534283078815,0.03547255246319122,0.004624646120916569,0.04413758609925567,0.007639802664105355,0.039805069281223446,0.033007001543378496,0.03276466489232803
AXA SA-,Global Commercial,CS.PA,20150225_AXA_SA-_Earnings_Call_2015-2-25_FS000000002418961710.pdf,2015-02-25,0.02303214362430258,0.35544389262523596,0.13528988110236245,0.00158990017686882,0.0030528520565916684,0.04847207209588754,0.12022990998000045,0.0025732370333688957,0.28297379514043913,0.006010755940550765,0.02038897355552786,0.0009426061378026384,0.0022355631834545526,22.0,0.026358784610903983,0.021363605152476917,0.03310635929468138,0.0313636606389826,0.04018914405676919,0.021136370572176846,0.047369715733760816,0.02409094030206854,0.0651173695784044,0.03727271340110085,0.047120407440892846,0.060227307406338776
AXA SA-,Global Commercial,CS.PA,20150507_AXA_SA-_Sales_Results_Call_2015-5-7_FS000000002385641285.pdf,2015-05-07,0.008300418397867184,0.46008620352859964,0.009132697065137585,0.0054812847331947535,0.004167149322073359,0.005531350619505193,0.21870119525254933,0.01947211629981017,0.2546961662747482,0.0051222809004502524,0.006059478057248753,0.003249696513655831,0.017194314580653257,23.18000030517578,0.028393938050266673,0.01143224271611708,0.04062853881679306,-0.036885225667810634,0.01957333111403587,-0.043787721151228885,0.04203189169106835,-0.01811907121503208,-0.012987025643991052,0.0323554784351118,-0.04491141870741964,0.024374483460703845
AXA SA-,Global Commercial,CS.PA,20150804_AXA_SA-_Earnings_Call_2015-8-4_FS000000002418961728.pdf,2015-08-04,0.0590813369888295,0.021506851193310878,0.2019754490985394,0.0018878942587988565,0.0014352724713920103,0.08144572552871115,0.20469200360689052,0.0038172704830271684,0.4048327777162836,0.0017642442319852133,0.016441889675431767,0.0011192783433422143,0.006414074281940593,24.219999313354492,-0.001442995201942657,0.01610244872228507,0.009166638056437174,0.02704379460012419,0.002898538133744236,0.020850581438158235,0.008536328499530132,0.022295661884251024,-0.005338852816370581,-0.0026836758278991875,0.017219649584560872,-0.08773740958895533
AXA SA-,Global Commercial,CS.PA,20151027_AXA_SA-_Sales_Results_Call_2015-10-27_FS000000002236208806.pdf,2015-10-27,0.008652217878190626,0.5647695352030301,0.009519772028385207,0.005713600251192179,0.09022319710466557,0.0057657884358997035,0.056774270490756396,0.014727048526104857,0.22500601321537222,0.005339380719874845,0.010121789274777469,0.0033874296650632275,0.013564228572419113,23.825000762939453,-0.013661764203074547,0.016579162130792954,-0.009355446206184314,0.02245539686379858,0.0002099524844377325,0.02098635819469798,0.03971197080753717,0.029800590209301585,0.06575715727149911,0.032109102419774875,0.04748295818231569,0.045960095626011416
AXA SA-,Global Commercial,CS.PA,20151203_AXA_SA-_Shareholder_Mtg_Call_2015-12-3_FS000000002245214238.pdf,2015-12-03,0.008298817518110742,0.15501387057619032,0.009911477945938317,0.0010969885162097773,0.015877900826363915,0.49009503582663777,0.03965798737899734,0.0032698829359502288,0.24861743525495902,0.001025139838201154,0.000998733227050942,0.026136734414688584,0.002396143361522634,24.459999084472656,-0.040219796010621575,0.03229766742014478,-0.045649633812120276,0.05498778704194389,-0.044904392755620456,0.04333611663803824,-0.0439710783762644,0.03168444623413259,-0.011317731982050569,0.026778442811198056,-0.008713278996376694,0.025756381508418066
AXA SA-,Global Commercial,CS.PA,20160225_AXA_SA-_Earnings_Call_2016-2-25_FS000000002256188232.pdf,2016-02-25,0.03748729461215785,0.012830306139578217,0.13485605589870575,0.01943391346614719,0.012899614458281803,0.16496669598773522,0.10941545437677991,0.018189326377537444,0.4235436357818962,0.03072182195785051,0.0054740895345499925,0.030181779066229427,0.006626001885291717,19.735000610351562,0.01205131335136218,0.029135993808341573,-0.02639367712531045,0.028375953819258934,-0.049831479277855965,0.054978416565315116,-0.05142992930204518,0.09374200237676798,0.0450092862678273,0.03217634706070191,-0.05596747370792303,0.09171519685654264
AXA SA-,Global Commercial,CS.PA,20160504_AXA_SA-_Sales_Results_Call_2016-5-4_FS000000002274369740.pdf,2016-05-04,0.004616272046429922,0.519249887294701,0.005079143360581264,0.18226426214184696,0.004137955093028841,0.003076257221993062,0.007381238242860955,0.03542392986162193,0.23133962356018323,0.002848753421616153,0.00277537222605568,0.001807316657398101,0.015131973938760535,21.905000686645508,-0.006575898205535204,-0.011869446278554392,-0.01859314578193946,-0.06733623991023054,-0.004996534456169535,-0.05637984805471779,-0.03608359432604708,-0.04861905960618847,-0.03565923224746713,-0.05478204635122607,-0.006801161480604111,0.02077150921905461
AXA SA-,Global Commercial,CS.PA,20160621_AXA_SA-_Shareholder_Mtg_Call_2016-6-21_FS000000002289391866.pdf,2016-06-21,0.008300330283402768,0.18177212510393245,0.5006980658744291,0.05097908025210658,0.01683368851119635,0.08176877034158925,0.126832280723414,0.004179802910927723,0.0025051373966282655,0.004625683346451907,0.00348020649740888,0.018024841203441017,0.007643502711558256,20.770000457763672,0.012676754070227069,0.006499770144750953,0.05538618575637033,0.035628298257526406,0.06841563205597558,-0.12469908981729308,0.07644469425433839,-0.17188250438818742,-0.05203100856174073,-0.18319692928815032,-0.08015940974570684,-0.12542125588940942
AXA SA-,Global Commercial,CS.PA,20160803_AXA_SA-_Earnings_Call_2016-8-3_FS000000002295899826.pdf,2016-08-03,0.0073260765452201615,0.33566312166311385,0.04321268026455707,0.0011988530594210169,0.0009114286046477129,0.014067940189144033,0.036339137518420356,0.004939683152020866,0.5395774407949309,0.002345184888032295,0.00109147393512929,0.01332699822178902,0.002974262157592441,17.049999237060547,-0.019833355080433202,0.014662757254357537,-0.051196444710503844,0.03519063978405009,-0.06472848792134567,0.06246337722659191,-0.06292940241649912,0.08504403682245772,-0.0598291137649568,0.050733238543881884,-0.048017901601257,0.05865102901743015
AXA SA-,Global Commercial,CS.PA,20161104_AXA_SA-_Sales_Results_Call_2016-11-4_FS000000002312153791.pdf,2016-11-04,0.004390438713088373,0.5544261096392651,0.004830665768807832,0.149971376501341,0.0022041798341491214,0.0029257631470497518,0.007020139300067051,0.009809471775392249,0.25735398045259483,0.002709388900978946,0.0026395976506101647,0.001718900560010728,0.009353627464127665,19.389999389648438,-0.02928665735415849,0.038937653010876316,-0.01971695062985413,0.04925218946710704,-0.0564476832349525,0.09747299414594454,-0.06328508816465339,0.1423414293842264,-0.05621809113440778,0.12944818503820205,-0.046940278001346064,0.14182568780626767
AXA SA-,Global Commercial,CS.PA,20170223_AXA_SA-_Earnings_Call_2017-2-23_FS000000002330769014.pdf,2017-02-23,0.002305786625689777,0.004314119732233478,0.23003201899247752,0.00152265504341819,0.0015338472796281332,0.10136284041274926,0.023763137943595174,0.0168241810955043,0.5582458738543923,0.0014229267539939857,0.04165342688279819,0.01701914607239922,0.0032874900767529748,22.600000381469727,-0.009857628650556527,-0.017920384062363886,0.004667683410493546,-0.023451357420332962,0.010959554652215809,-0.014601766289200128,-0.011805878786872939,0.02654868899744272,-0.002647814048826442,0.06238937272621471,-0.006375047369246833,0.05862826695689873
AXA SA-,Global Commercial,CS.PA,20170426_AXA_SA-_Shareholder_Mtg_Call_2017-4-26_SD000000002905864394.pdf,2017-04-26,0.004263514413765139,0.013060918024048719,0.5364003096787431,0.030401952577846267,0.04840377804100186,0.02209697648840253,0.07003571897253273,0.002597405802639464,0.070096864364941,0.006695602465925503,0.1848918051739616,0.011055142862490557,0.004019502630570778,24.739999771118164,-0.010400009155273438,-0.012934506781919661,-0.011586132943339097,-0.00929666711253704,0.052989950517719916,0.007073611399684755,0.08295033988711535,0.04284557298904431,0.04608880212132657,-0.0187954792598963,0.034064809197366944,-0.04749390654531283
